pool,func,minargs,maxargs,type,address,definition
GSC-Function-49608a0,tolower(string str)->string,1,1,0,BlackOps4.exe+69E8A0,Get str as lowercase string
GSC-Function-49608a0,toupper(string str)->string,1,1,0,BlackOps4.exe+69E940,Get str as uppercase string
GSC-Function-49608a0,strtok(string str;string delimiter)->array<string>,2,2,0,BlackOps4.exe+69E9E0,Split str by delimiter into an array
GSC-Function-49608a0,strtok2,2,2,0,BlackOps4.exe+69ECC0,
GSC-Function-49608a0,strstartswith,2,2,0,BlackOps4.exe+69EF80,
GSC-Function-49608a0,strreplace,3,3,0,BlackOps4.exe+69EEE0,
GSC-Function-49608a0,strendswith,2,2,0,BlackOps4.exe+69EFD0,
GSC-Function-49608a0,strisnumber,1,1,0,BlackOps4.exe+69F020,
GSC-Function-49608a0,strisfloat,1,1,0,BlackOps4.exe+69F0D0,
GSC-Function-49608a0,strisint,1,1,0,BlackOps4.exe+69F180,
GSC-Function-49608a0,strstrip,1,1,0,BlackOps4.exe+69F220,
GSC-Function-49608a0,makelocalizedstring(key)->string,1,1,1,BlackOps4.exe+69F510,Translate the key
GSC-Function-49608a0,sprintf,1,7fffffff,0,BlackOps4.exe+69F5B0,
GSC-Function-49608a0,getlocalizedstringindexbitcount,0,0,0,BlackOps4.exe+69F5A0,
GSC-Function-49608a0,tablelookup,4,8,0,BlackOps4.exe+69F360,
GSC-Function-49608a0,tablelookuprownum,3,3,0,BlackOps4.exe+69F340,
GSC-Function-49608a0,tablelookupcolumnforrow,3,3,0,BlackOps4.exe+69F350,
GSC-Function-49608a0,tablelookupfindcoreasset,1,1,0,BlackOps4.exe+69F330,
GSC-Function-49608a0,tablelookuprowcount,1,1,0,BlackOps4.exe+69F380,
GSC-Function-49608a0,tablelookupcolumncount,1,1,0,BlackOps4.exe+69F390,
GSC-Function-49608a0,tablelookuprow,2,2,0,BlackOps4.exe+69F3A0,
GSC-Function-49608a0,function_3f6a828c(tablename;string rowname)->string,2,2,0,BlackOps4.exe+69F370,
GSC-Function-49608a0,openfile,2,2,1,BlackOps4.exe+69F3B0,nulled
GSC-Function-49608a0,closefile,1,1,1,BlackOps4.exe+69F3C0,nulled
GSC-Function-49608a0,fprintln,2,2,1,BlackOps4.exe+69F3D0,nulled
GSC-Function-49608a0,fprintfields,2,2,1,BlackOps4.exe+69F3E0,nulled
GSC-Function-49608a0,freadln,1,1,1,BlackOps4.exe+69F3F0,nulled
GSC-Function-49608a0,fgetarg,2,2,1,BlackOps4.exe+69F400,nulled
GSC-Function-49608a0,debugbreak,0,0,1,BlackOps4.exe+69F4A0,crash vm with 1850691545
GSC-Function-49608a0,assert(bool val;object message = undefined),1,2,1,BlackOps4.exe+69F410,crash vm with 2344222932 if val false; with 2737681163 if message is set
GSC-Function-49608a0,assertmsg(object message),1,1,1,BlackOps4.exe+69F460,crash vm with 1385570291
GSC-Function-49608a0,errormsg,1,1,1,BlackOps4.exe+69F480,crash vm with 2532286589
GSC-Function-49608a0,ispc()->bool,0,0,0,BlackOps4.exe+69F4C0,Push if we are on pc
GSC-Function-49608a0,function_8b1a219a,0,0,0,BlackOps4.exe+69F4D0,
GSC-Function-49608a0,isprofilebuild()->bool,0,0,0,BlackOps4.exe+69F4E0,Push if we are on a profile build (false)
GSC-Function-49608a0,isshipbuild()->bool,0,0,0,BlackOps4.exe+69F4F0,Push if we are on a ship build (true)
GSC-Function-49608a0,function_2ee076a7,0,0,0,BlackOps4.exe+69F500,
GSC-Function-49612d0,enumerateweapons(object un),1,1,1,BlackOps4.exe+6A1C20,nulled
GSC-Function-49612d0,getweaponname(Weapon w)->string,1,1,1,BlackOps4.exe+6A1C30,get weapon name
GSC-Function-49612d0,weapon,1,1,0,BlackOps4.exe+6A1C60,
GSC-Function-49612d0,function_1242e467,1,1,0,BlackOps4.exe+6A1CA0,
GSC-Function-49612d0,function_711c258,3,3,0,BlackOps4.exe+6A21A0,
GSC-Function-49612d0,function_d547b972,0,0,0,BlackOps4.exe+6A2330,
GSC-Function-49612d0,getcamoindex,1,1,0,BlackOps4.exe+6A1CE0,
GSC-Function-49612d0,getweaponmodelslot,1,1,0,BlackOps4.exe+6A1D10,
GSC-Function-49612d0,getactivecamostage,1,1,0,BlackOps4.exe+6A1D40,
GSC-Function-49612d0,getactivecamo,1,1,0,BlackOps4.exe+6A1D70,
GSC-Function-49612d0,function_8b51d9d1,1,1,0,BlackOps4.exe+6A1FB0,
GSC-Function-49612d0,function_57411076(string camo)->string|undefined,1,1,1,BlackOps4.exe+6A20B0,get camo category for name
GSC-Function-49612d0,function_2c48197b,0,0,0,BlackOps4.exe+6A1EA0,
GSC-Function-49612d0,function_ea647602,1,2,0,BlackOps4.exe+6A2340,
GSC-Function-49b5590,randomint(int max)->int,1,1,0,BlackOps4.exe+3198480,Return a random int between 0 and max
GSC-Function-49b5590,randomfloat(float max)->float,1,1,0,BlackOps4.exe+31984D0,Return a random float between 0 and max
GSC-Function-49b5590,randomintrange(int min; int max)->int,2,2,0,BlackOps4.exe+3198500,Return a random int between min and max
GSC-Function-49b5590,randomintrangeinclusive(int min; int max)->int,2,2,0,BlackOps4.exe+3198560,
GSC-Function-49b5590,randomfloatrange(float min; float max)->float,2,2,0,BlackOps4.exe+31985C0,Return a random float between min and max
GSC-Function-49b5590,function_fc3f770b,3,3,0,BlackOps4.exe+3198630,
GSC-Function-49b5590,aabbsphereintersect,4,4,0,BlackOps4.exe+31986B0,
GSC-Function-49b5590,function_1f4464c0,1,1,0,BlackOps4.exe+3198740,
GSC-Function-49b5590,function_d59c2d03,1,2,0,BlackOps4.exe+3198760,
GSC-Function-49b56c0,setsharedviewport,1,1,0,BlackOps4.exe+3198B80,
GSC-Function-49b56c0,settopdowncamerayaw,1,1,0,BlackOps4.exe+3198BA0,
GSC-Function-49b56c0,function_cab6408d,1,1,0,BlackOps4.exe+3198BC0,
GSC-Function-49b56c0,setjumpheight,1,1,0,BlackOps4.exe+3198C30,
GSC-Function-49b56c0,getlocalizedstringindex(hash value)->int,1,1,0,BlackOps4.exe+3198C70,
GSC-Function-49b56c0,function_64f2f84c,3,3,0,BlackOps4.exe+3198AF0,
GSC-Function-49b56c0,function_211b7237,2,2,0,BlackOps4.exe+31988A0,
GSC-Function-49b56c0,function_66aa4b70,2,2,0,BlackOps4.exe+3198910,
GSC-Function-49b56c0,function_b4c6383f,3,7,0,BlackOps4.exe+3198CF0,
GSC-Function-49b56c0,function_5e0ffde3,1,1,0,BlackOps4.exe+3198E90,
GSC-Function-49b56c0,function_4d990c6a,0,0,0,BlackOps4.exe+3198EC0,
GSC-Function-49b56c0,function_d9a960f2,3,7,0,BlackOps4.exe+3198ED0,
GSC-Function-49b56c0,function_13861db4,1,1,0,BlackOps4.exe+3199070,
GSC-Function-49b56c0,function_65f7de49,0,0,0,BlackOps4.exe+31990F0,
GSC-Function-49b56c0,function_bea73b01,0,0,0,BlackOps4.exe+3199100,
GSC-Function-495cfb0,btapi_forceragdoll,1,1,0,BlackOps4.exe+5A9970,
GSC-Function-495cfb0,btapi_hasammo,1,1,0,BlackOps4.exe+5A9990,
GSC-Function-495cfb0,btapi_haslowammo,1,1,0,BlackOps4.exe+5A9A40,
GSC-Function-495cfb0,btapi_issafefromgrenades,1,1,0,BlackOps4.exe+5A9DB0,
GSC-Function-495cfb0,btapi_hasenemy,1,1,0,BlackOps4.exe+5A9AF0,
GSC-Function-495cfb0,btapi_refillammoifneededservice,1,1,0,BlackOps4.exe+5A99E0,
GSC-Function-495cfb0,btapi_locomotionbehaviorcondition,1,1,0,BlackOps4.exe+5A9BB0,
GSC-Function-495cfb0,btapi_shouldtacticalwalk,1,1,0,BlackOps4.exe+5A9C10,
GSC-Function-495cfb0,btapi_shouldmelee,1,1,0,BlackOps4.exe+5A9E60,
GSC-Function-495cfb0,btapi_shouldnormalmelee,1,1,0,BlackOps4.exe+5AA170,
GSC-Function-495cfb0,btapi_shouldchargemelee,1,1,0,BlackOps4.exe+5AA1A0,
GSC-Function-495cfb0,btapi_isatcovercondition,1,1,0,BlackOps4.exe+5A9B40,
GSC-Function-495cfb0,btapi_trackcoverparamsservice,1,1,0,BlackOps4.exe+5AA1D0,
GSC-Function-495cfb0,btapi_coveridleupdate,1,1,0,BlackOps4.exe+5AA3E0,
GSC-Function-495cfb0,btapi_updatefrustrationlevel,1,1,0,BlackOps4.exe+5AA440,
GSC-Function-495cfb0,btapi_isinphalanx,1,1,0,BlackOps4.exe+5AA6D0,
GSC-Function-495ceb0,btapi_shouldarriveexposed,1,1,0,BlackOps4.exe+5A9730,
GSC-Function-495ceb0,btapi_humannoncombatlocomotioncondition,1,1,0,BlackOps4.exe+5A9390,
GSC-Function-495ceb0,btapi_humannoncombatlocomotionupdate,1,1,0,BlackOps4.exe+5A9430,
GSC-Function-495ceb0,btapi_humancombatlocomotioncondition,1,1,0,BlackOps4.exe+5A9530,
GSC-Function-495ceb0,btapi_shouldswitchtotacticalwalkfromrun,1,1,0,BlackOps4.exe+5A95C0,
GSC-Function-495ceb0,btapi_combatlocomotionupdate,1,1,0,BlackOps4.exe+5A97D0,
GSC-Function-495cf78,btapi_robotwithinsprintrange,1,1,0,BlackOps4.exe+5A9960,
GSC-Function-495d1c8,btapi_warlordexposedpainactionstart,1,1,0,BlackOps4.exe+5AB030,
GSC-Method-498dcf0,giveweapon,1,2,0,BlackOps4.exe+2A91710,
GSC-Method-498dcf0,replaceweapon,3,4,0,BlackOps4.exe+2A97A60,
GSC-Method-498dcf0,lockweapon,1,3,0,BlackOps4.exe+2A9DDF0,
GSC-Method-498dcf0,unlockweapon,1,1,0,BlackOps4.exe+2AA2050,
GSC-Method-498dcf0,isweaponlocked,1,1,0,BlackOps4.exe+2AA6250,
GSC-Method-498dcf0,hasmaxprimaryweapons,0,0,0,BlackOps4.exe+2AAA6E0,
GSC-Method-498dcf0,updateweaponoptions,1,2,0,BlackOps4.exe+2AAC7E0,
GSC-Method-498dcf0,setblockweaponpickup,2,2,0,BlackOps4.exe+2A8D4D0,
GSC-Method-498dcf0,getinventoryheldweapon,0,0,0,BlackOps4.exe+2B3A6C0,
GSC-Method-498dcf0,setinventoryheldweapon,1,1,0,BlackOps4.exe+2B385A0,
GSC-Method-498dcf0,calcweaponoptions,2,7,0,BlackOps4.exe+2AB2BC0,
GSC-Method-498dcf0,calcplayeroptions,1,2,0,BlackOps4.exe+2AB70B0,
GSC-Method-498dcf0,setplayerrenderoptions,1,1,0,BlackOps4.exe+2AD1E00,
GSC-Method-498dcf0,nextplayerrenderoption,2,3,1,BlackOps4.exe+2AE4750,
GSC-Method-498dcf0,setactivecamostage,2,4,0,BlackOps4.exe+2AF11E0,
GSC-Method-498dcf0,bbclasschoice,1,3,0,BlackOps4.exe+2AE4740,
GSC-Method-498dcf0,sethighlighted,1,1,0,BlackOps4.exe+2AFDBC0,
GSC-Method-498dcf0,setcamo,2,2,0,BlackOps4.exe+2AF7720,
GSC-Method-498dcf0,impulseactivecamo,1,1,0,BlackOps4.exe+2AFBA80,
GSC-Method-498dcf0,sortheldweapons,0,0,0,BlackOps4.exe+2B29A20,
GSC-Method-498dcf0,takeweapon,1,2,0,BlackOps4.exe+2B2BB70,
GSC-Method-498dcf0,isweaponready,0,1,0,BlackOps4.exe+2B278F0,
GSC-Method-498dcf0,isthrowinggrenade,0,0,0,BlackOps4.exe+2B191F0,
GSC-Method-498dcf0,function_d911b948,0,0,0,BlackOps4.exe+2B1D3E0,
GSC-Method-498dcf0,function_61efcfe5,0,0,0,BlackOps4.exe+2B215C0,
GSC-Method-498dcf0,function_f071483d,0,0,0,BlackOps4.exe+2B257F0,
GSC-Method-498dcf0,forcegrenadethrow,0,0,0,BlackOps4.exe+2996580,
GSC-Method-498dcf0,isfiring,0,0,0,BlackOps4.exe+2B01D40,
GSC-Method-498dcf0,ismeleeing,0,0,0,BlackOps4.exe+2B05F50,
GSC-Method-498dcf0,isjuking,0,0,0,BlackOps4.exe+2B0A120,
GSC-Method-498dcf0,isgrappling,0,0,0,BlackOps4.exe+2B0C1F0,
GSC-Method-498dcf0,function_5e530207,0,0,0,BlackOps4.exe+2B10E50,
GSC-Method-498dcf0,isswitchingweapons,0,0,0,BlackOps4.exe+2B12F20,
GSC-Method-498dcf0,isdroppingweapon,0,0,0,BlackOps4.exe+2B15000,
GSC-Method-498dcf0,isreloading,0,0,0,BlackOps4.exe+2B170E0,
GSC-Method-498dcf0,takeallweapons,0,1,0,BlackOps4.exe+2B2DD30,
GSC-Method-498dcf0,isinmovemode,1,2,0,BlackOps4.exe+2B364E0,
GSC-Method-498dcf0,getcurrentweapon,0,0,0,BlackOps4.exe+2B3C7D0,
GSC-Method-498dcf0,getcurrentweaponspinlerp,0,0,0,BlackOps4.exe+2B555B0,
GSC-Method-498dcf0,setcurrentweaponspinlerp,1,1,0,BlackOps4.exe+2B576A0,
GSC-Method-498dcf0,getcurrentweaponaltweapon,0,0,0,BlackOps4.exe+2B3E8D0,
GSC-Method-498dcf0,isweaponoverheating,0,2,0,BlackOps4.exe+2B59790,
GSC-Method-498dcf0,setweaponoverheating,2,3,0,BlackOps4.exe+2B5D9D0,
GSC-Method-498dcf0,getcurrentoffhand,0,0,0,BlackOps4.exe+2B65EC0,
GSC-Method-498dcf0,isusingoffhand,0,0,0,BlackOps4.exe+2B42AF0,
GSC-Method-498dcf0,function_6577d473,0,0,0,BlackOps4.exe+2B46CE0,
GSC-Method-498dcf0,function_55acff10,0,1,0,BlackOps4.exe+2B4AEC0,
GSC-Method-498dcf0,function_104d7b4d,0,1,0,BlackOps4.exe+2B4F1C0,
GSC-Method-498dcf0,forceoffhandend,0,0,0,BlackOps4.exe+2B40A00,
GSC-Method-498dcf0,ischargeshotpending,0,0,0,BlackOps4.exe+2B534C0,
GSC-Method-498dcf0,hasweapon,1,2,0,BlackOps4.exe+2B787F0,
GSC-Method-498dcf0,function_826ed2dd,0,0,0,BlackOps4.exe+2B7C9E0,
GSC-Method-498dcf0,getweaponforweaponroot,1,1,0,BlackOps4.exe+2B82C50,
GSC-Method-498dcf0,switchtoweapon,0,2,0,BlackOps4.exe+2B88F60,
GSC-Method-498dcf0,switchtoweaponimmediate,0,2,0,BlackOps4.exe+2B8D150,
GSC-Method-498dcf0,switchtooffhand,1,1,0,BlackOps4.exe+2B91340,
GSC-Method-498dcf0,giveandfireoffhand,1,2,0,BlackOps4.exe+2B975F0,
GSC-Method-498dcf0,function_ad7b9f4a,6,6,0,BlackOps4.exe+2B9D9C0,
GSC-Method-498dcf0,playbombplant,0,0,0,BlackOps4.exe+2BA3D20,
GSC-Method-498dcf0,playbombdefuse,0,0,0,BlackOps4.exe+2BA7EF0,
GSC-Method-498dcf0,weaponplayejectbrass,0,0,0,BlackOps4.exe+2BAC0C0,
GSC-Method-498dcf0,getlockonradius,0,0,0,BlackOps4.exe+2BB0260,
GSC-Method-498dcf0,getlockonlossradius,0,0,0,BlackOps4.exe+2BB4420,
GSC-Method-498dcf0,getlockonspeed,0,0,0,BlackOps4.exe+2BB85F0,
GSC-Method-498dcf0,givestartammo,1,1,0,BlackOps4.exe+2BBC7A0,
GSC-Method-498dcf0,givemaxammo,1,1,0,BlackOps4.exe+2BC09A0,
GSC-Method-498dcf0,getfractionstartammo,1,1,0,BlackOps4.exe+2BC6D10,
GSC-Method-498dcf0,getfractionmaxammo,1,1,0,BlackOps4.exe+2BCD0A0,
GSC-Method-498dcf0,setweaponheatpercent,2,2,0,BlackOps4.exe+2BD3520,
GSC-Method-498dcf0,setweaponhackpercent,2,2,0,BlackOps4.exe+2BD78A0,
GSC-Method-498dcf0,setweaponlockonpercent,2,2,0,BlackOps4.exe+2BDBC10,
GSC-Method-498dcf0,setweaponfriendlytargeting,2,2,0,BlackOps4.exe+2BE00F0,
GSC-Method-498dcf0,setweaponfriendlytargetlocked,2,2,0,BlackOps4.exe+2BE43D0,
GSC-Method-498dcf0,setweaponfriendlyhacking,2,2,0,BlackOps4.exe+2BE8690,
GSC-Method-498dcf0,settargetedentityendtime,2,2,0,BlackOps4.exe+2BEC940,
GSC-Method-498dcf0,settargetedmissilesremaining,2,2,0,BlackOps4.exe+2BF2CF0,
GSC-Method-498dcf0,function_ddd45573,1,1,0,BlackOps4.exe+2BF6FA0,
GSC-Method-498dcf0,function_b1298bfb,1,1,0,BlackOps4.exe+2BFD300,
GSC-Method-498dcf0,function_3fb8b14,2,2,0,BlackOps4.exe+2C01580,
GSC-Method-498dcf0,function_a85d2581,2,2,0,BlackOps4.exe+2C05830,
GSC-Method-498dcf0,lerporigin,1,1,0,BlackOps4.exe+2C0FFA0,
GSC-Method-498dcf0,setorigin,1,1,0,BlackOps4.exe+2C0BD00,
GSC-Method-498dcf0,setvelocity,1,1,0,BlackOps4.exe+2C12120,
GSC-Method-498dcf0,setplayerangles,1,1,0,BlackOps4.exe+2C16370,
GSC-Method-498dcf0,getplayerangles,0,0,0,BlackOps4.exe+2C1A750,
GSC-Method-498dcf0,getgunangles,0,0,0,BlackOps4.exe+2C1EC40,
GSC-Method-498dcf0,getplayercamerapos,0,0,0,BlackOps4.exe+2A01D40,
GSC-Method-498dcf0,cameraactivate,1,1,0,BlackOps4.exe+2C20D60,
GSC-Method-498dcf0,camerasetposition,1,2,0,BlackOps4.exe+2C22E80,
GSC-Method-498dcf0,camerasetlookat,0,1,0,BlackOps4.exe+2C271A0,
GSC-Method-498dcf0,camerasetangles,0,1,0,BlackOps4.exe+2C2B4D0,
GSC-Method-498dcf0,startcameratween,1,2,0,BlackOps4.exe+2C318C0,
GSC-Method-498dcf0,getvrcampos,0,0,0,BlackOps4.exe+2C339C0,
GSC-Method-498dcf0,getvrcamangles,0,0,0,BlackOps4.exe+2C37B80,
GSC-Method-498dcf0,isvr,0,0,0,BlackOps4.exe+2C3DE50,
GSC-Method-498dcf0,gamepadusedlast,0,0,0,BlackOps4.exe+2C44790,
GSC-Method-498dcf0,function_a83f9b5,0,0,0,BlackOps4.exe+2C46870,
GSC-Method-498dcf0,function_1bc04df9,0,0,0,BlackOps4.exe+2C4AA30,
GSC-Method-498dcf0,buttonbitstate,1,7fffffff,0,BlackOps4.exe+2C4ECD0,
GSC-Method-498dcf0,primarybuttonpressedlocal,0,0,0,BlackOps4.exe+2C532B0,
GSC-Method-498dcf0,secondarybuttonpressedlocal,0,0,0,BlackOps4.exe+2C55410,
GSC-Method-498dcf0,usebuttonpressed,0,0,0,BlackOps4.exe+2C596B0,
GSC-Method-498dcf0,function_f75eb1ae,0,0,0,BlackOps4.exe+2C5D8D0,
GSC-Method-498dcf0,function_1b011462,0,0,0,BlackOps4.exe+2C61AB0,
GSC-Method-498dcf0,changeseatbuttonpressed,0,0,0,BlackOps4.exe+2C65CC0,
GSC-Method-498dcf0,boostbuttonpressed,0,0,0,BlackOps4.exe+2C67DC0,
GSC-Method-498dcf0,attackbuttonpressed,0,0,0,BlackOps4.exe+2C69EB0,
GSC-Method-498dcf0,actionslotonebuttonpressed,0,0,0,BlackOps4.exe+2C6BFB0,
GSC-Method-498dcf0,actionslottwobuttonpressed,0,0,0,BlackOps4.exe+2C6E110,
GSC-Method-498dcf0,actionslotthreebuttonpressed,0,0,0,BlackOps4.exe+2C70290,
GSC-Method-498dcf0,actionslotfourbuttonpressed,0,0,0,BlackOps4.exe+2C74450,
GSC-Method-498dcf0,adsbuttonpressed,0,0,0,BlackOps4.exe+2C78680,
GSC-Method-498dcf0,throwbuttonpressed,0,0,0,BlackOps4.exe+2C7C880,
GSC-Method-498dcf0,meleebuttonpressed,0,0,0,BlackOps4.exe+2C7E980,
GSC-Method-498dcf0,jumpbuttonpressed,0,0,0,BlackOps4.exe+2C86F90,
GSC-Method-498dcf0,actionbuttonpressed,0,0,0,BlackOps4.exe+2C8D230,
GSC-Method-498dcf0,stancebuttonpressed,0,0,0,BlackOps4.exe+2C914A0,
GSC-Method-498dcf0,fragbuttonpressed,0,0,0,BlackOps4.exe+2C935A0,
GSC-Method-498dcf0,reloadbuttonpressed,0,0,0,BlackOps4.exe+2C977F0,
GSC-Method-498dcf0,secondaryoffhandbuttonpressed,0,0,0,BlackOps4.exe+2C9BA10,
GSC-Method-498dcf0,inventorybuttonpressed,0,0,0,BlackOps4.exe+2C9DB00,
GSC-Method-498dcf0,sprintbuttonpressed,0,0,0,BlackOps4.exe+2C82D90,
GSC-Method-498dcf0,isshoutcaster,0,0,0,BlackOps4.exe+2C84EA0,
GSC-Method-498dcf0,offhandspecialbuttonpressed,0,0,0,BlackOps4.exe+2CA1D10,
GSC-Method-498dcf0,weaponswitchherobuttonpressed,0,0,0,BlackOps4.exe+2CA6020,
GSC-Method-498dcf0,weaponswitchbuttonpressed,0,0,0,BlackOps4.exe+2CA8120,
GSC-Method-498dcf0,vehicleattackbuttonpressed,0,0,0,BlackOps4.exe+2CAC330,
GSC-Method-498dcf0,vehiclemoveupbuttonpressed,0,0,0,BlackOps4.exe+2CAE430,
GSC-Method-498dcf0,vehiclemovedownbuttonpressed,0,0,0,BlackOps4.exe+2CB0530,
GSC-Method-498dcf0,function_e01d381a,0,0,0,BlackOps4.exe+28E2B00,
GSC-Method-498dcf0,sprintuprequired,0,0,0,BlackOps4.exe+2C84EC0,
GSC-Method-498dcf0,playerads,0,0,0,BlackOps4.exe+28E4C00,
GSC-Method-498dcf0,pingplayer,0,0,0,BlackOps4.exe+28E6CE0,
GSC-Method-498dcf0,resetcharactercustomization,0,0,0,BlackOps4.exe+28EAED0,
GSC-Method-498dcf0,function_390cb543,0,0,0,BlackOps4.exe+28EF160,
GSC-Method-498dcf0,function_5d23af5b,0,1,0,BlackOps4.exe+28EF170,
GSC-Method-498dcf0,startquantity,0,0,0,BlackOps4.exe+28F12D0,
GSC-Method-498dcf0,function_6b7000e,0,0,0,BlackOps4.exe+28F5510,
GSC-Method-498dcf0,function_cde23658,0,1,0,BlackOps4.exe+28FB8C0,
GSC-Method-498dcf0,function_92ea4100,0,1,0,BlackOps4.exe+28FFB20,
GSC-Method-498dcf0,getcharacterbodyrenderoptions,0,0,0,BlackOps4.exe+2903D80,
GSC-Method-498dcf0,setcharacterbodytype,1,2,0,BlackOps4.exe+290A020,
GSC-Method-498dcf0,getcharacterbodytype,0,0,0,BlackOps4.exe+29103E0,
GSC-Method-498dcf0,getcharacteroutfit,0,0,0,BlackOps4.exe+2912500,
GSC-Method-498dcf0,setcharacteroutfit,1,1,0,BlackOps4.exe+2922E70,
GSC-Method-498dcf0,getcharacterwarpaintoutfit,0,0,0,BlackOps4.exe+2931B10,
GSC-Method-498dcf0,getcharacterwarpaintlootid,0,0,0,BlackOps4.exe+2935D10,
GSC-Method-498dcf0,getcharacterlootid,0,0,0,BlackOps4.exe+29166D0,
GSC-Method-498dcf0,getcharacterdecallootid,0,0,0,BlackOps4.exe+291A9E0,
GSC-Method-498dcf0,function_11d0e790,0,0,0,BlackOps4.exe+291EC30,
GSC-Method-498dcf0,setcharacterwarpaintoutfit,1,1,0,BlackOps4.exe+2939F80,
GSC-Method-498dcf0,function_ab96a9b5(string part;int skinid),2,2,0,BlackOps4.exe+294AAD0,set a part of a skin to skinid
GSC-Method-498dcf0,function_fbc5a093,1,1,0,BlackOps4.exe+29445C0,
GSC-Method-498dcf0,function_7d5a3c48,2,2,0,BlackOps4.exe+2953210,
GSC-Method-498dcf0,getplayergendertype,0,1,0,BlackOps4.exe+29594F0,
GSC-Method-498dcf0,getplayershowcaseweapon,0,0,0,BlackOps4.exe+295D860,
GSC-Method-498dcf0,showviewmodel,0,0,0,BlackOps4.exe+29640A0,
GSC-Method-498dcf0,hideviewmodel,0,0,0,BlackOps4.exe+2968250,
GSC-Method-498dcf0,function_de8a54a6,1,1,0,BlackOps4.exe+296EA40,
GSC-Method-498dcf0,setoffhandsecondaryclass,1,1,0,BlackOps4.exe+2B6A0B0,
GSC-Method-498dcf0,getoffhandsecondaryclass,0,0,0,BlackOps4.exe+2B74620,
GSC-Method-498dcf0,setoffhandprimaryclass,1,1,0,BlackOps4.exe+2B6E2E0,
GSC-Method-498dcf0,beginlocationselection,1,2,0,BlackOps4.exe+2C6E0B0,
GSC-Method-498dcf0,beginlocationairstrikeselection,1,2,0,BlackOps4.exe+2C6E0D0,
GSC-Method-498dcf0,beginlocationmortarselection,1,4,0,BlackOps4.exe+2C6E0F0,
GSC-Method-498dcf0,beginlocationartilleryselection,1,2,0,BlackOps4.exe+2C70210,
GSC-Method-498dcf0,beginlocationcomlinkselection,1,2,0,BlackOps4.exe+2C70230,
GSC-Method-498dcf0,beginlocationnapalmselection,1,2,0,BlackOps4.exe+2C70250,
GSC-Method-498dcf0,function_35ad808a,1,2,0,BlackOps4.exe+2C70270,
GSC-Method-498dcf0,endlocationselection,0,0,0,BlackOps4.exe+2C72380,
GSC-Method-498dcf0,clientsyssetstate,2,2,0,BlackOps4.exe+2927160,
GSC-Method-498dcf0,weaponlockdetect,1,3,0,BlackOps4.exe+29295D0,
GSC-Method-498dcf0,weaponlockstart,1,3,0,BlackOps4.exe+292B730,
GSC-Method-498dcf0,weaponlockfinalize,1,3,0,BlackOps4.exe+292D890,
GSC-Method-498dcf0,weaponlockfree,0,1,0,BlackOps4.exe+292F9E0,
GSC-Method-498dcf0,weaponlocktargettooclose,1,2,0,BlackOps4.exe+2933BF0,
GSC-Method-498dcf0,weaponlocknoclearance,1,2,0,BlackOps4.exe+2937E60,
GSC-Method-498dcf0,weaponlockcount,0,0,0,BlackOps4.exe+293C150,
GSC-Method-498dcf0,weaponlockremoveslot,1,1,0,BlackOps4.exe+293E230,
GSC-Method-498dcf0,getmpdialogname,0,0,0,BlackOps4.exe+29424B0,
GSC-Method-498dcf0,getchrname,0,0,0,BlackOps4.exe+29468B0,
GSC-Method-498dcf0,getfriendlydogtagmodel,0,0,0,BlackOps4.exe+29489B0,
GSC-Method-498dcf0,getenemydogtagmodel,0,0,0,BlackOps4.exe+294CE20,
GSC-Method-498dcf0,gettargetscreenangles,1,2,0,BlackOps4.exe+29BAC80,
GSC-Method-498dcf0,getreplaygunlockonorigin,1,1,0,BlackOps4.exe+29403A0,
GSC-Method-498dcf0,getlockonorigin,1,1,0,BlackOps4.exe+29403A0,
GSC-Method-498dcf0,getnormalizedmovement,0,0,0,BlackOps4.exe+2AAE940,
GSC-Method-498dcf0,getnormalizedcameramovement,0,0,0,BlackOps4.exe+2AB0A80,
GSC-Method-498dcf0,buttonpressed,1,1,1,BlackOps4.exe+28E4BF0,
GSC-Method-498dcf0,givenextbaseweapon,0,0,1,BlackOps4.exe+2AAE930,
GSC-Method-498dcf0,setspawnweapon,1,2,0,BlackOps4.exe+296EA90,
GSC-Method-498dcf0,shoulddoinitialweaponraise,2,2,0,BlackOps4.exe+2970CD0,
GSC-Method-498dcf0,function_7cadec11,0,0,0,BlackOps4.exe+2975300,
GSC-Method-498dcf0,initialweaponraise,1,2,0,BlackOps4.exe+2977420,
GSC-Method-498dcf0,function_c9a111a,1,1,0,BlackOps4.exe+297D7A0,
GSC-Method-498dcf0,seteverhadweaponall,1,1,0,BlackOps4.exe+297F8E0,
GSC-Method-498dcf0,dropitem,1,2,0,BlackOps4.exe+2983BA0,
GSC-Method-498dcf0,dropscavengeritem,1,1,0,BlackOps4.exe+2989F00,
GSC-Method-498dcf0,hasagrenadepulledback,0,0,0,BlackOps4.exe+298C010,
GSC-Method-498dcf0,cleardamageindicator,0,0,0,BlackOps4.exe+299A720,
GSC-Method-498dcf0,addtodamageindicator,1,4,0,BlackOps4.exe+299E8C0,
GSC-Method-498dcf0,finishplayerdamage,d,d,0,BlackOps4.exe+29A4C50,
GSC-Method-498dcf0,function_a6872ca5,b,b,0,BlackOps4.exe+29BCEC0,
GSC-Method-498dcf0,finishmeleehit,8,8,0,BlackOps4.exe+29C9950,
